id,seed,name,n_flows,n_tasks,n_procs,utilization,holistic_invslack,holistic_system_slack,holistic_avg_wcrt,holistic_max_wcrt,holistic_schedulable,V1_iter_invslack,V1_iter_system_slack,V1_iter_avg_wcrt,V1_iter_max_wcrt,V1_iter_schedulable,V2_2pass_invslack,V2_2pass_system_slack,V2_2pass_avg_wcrt,V2_2pass_max_wcrt,V2_2pass_schedulable,V2_5pass_invslack,V2_5pass_system_slack,V2_5pass_avg_wcrt,V2_5pass_max_wcrt,V2_5pass_schedulable,V3_oneshot_invslack,V3_oneshot_system_slack,V3_oneshot_avg_wcrt,V3_oneshot_max_wcrt,V3_oneshot_schedulable
48,1048,sys_48,3,12,3,0.7181818181818181,2.210599658227945,-2.210599658227945,513.4449802778338,999.8524575805703,False,0.29609914941781096,-0.29609914941781096,258.61158541748995,403.63422966560313,False,0.22526987222338207,-0.22526987222338207,249.97287737815464,381.57641043858905,False,0.2955429422032515,-0.2955429422032515,258.5438803022591,403.46101431345664,False,0.2960991494178108,-0.2960991494178108,258.61158541748995,403.6342296656031,False
49,1049,sys_49,3,12,3,0.7227272727272727,9.438691628978145,-9.438691628978145,4909.357450009467,10445.321340300037,False,9.760831578915631,-9.760831578915631,4355.667618273915,10767.66588435231,False,0.2642603337955569,-0.2642603337955569,628.8350113696957,1265.0632774351138,False,9.760831578915631,-9.760831578915631,5155.411833454387,10767.66588435231,False,0.6105735017169163,-0.6105735017169163,751.4299483644368,1611.596392109562,False
50,1050,sys_50,3,12,3,0.7272727272727272,9.048753327549186,-9.048753327549186,1615.2521744794865,4610.306682125001,False,11.036368828703104,-11.036368828703104,2244.520070603849,5522.21254027189,False,1.2510340077824433,-1.2510340077824433,571.1227623973591,1032.7606608989304,False,29.326970383894217,-29.326970383894217,5802.869401321229,13913.828875285442,False,inf,-inf,inf,inf,False
51,1051,sys_51,3,12,3,0.7318181818181818,10.864921246883657,-10.864921246883657,2647.0686896135117,4947.5639915271695,False,10.585726205006635,-10.585726205006635,2448.260782860904,4417.897894757066,False,1.364490170892514,-1.364490170892514,634.4826006228922,1238.3741242614406,False,7.43531526015193,-7.43531526015193,2168.922678548451,4417.897894757066,False,inf,-inf,inf,inf,False
52,1052,sys_52,3,12,3,0.7363636363636363,1.1512688216680569,-1.1512688216680569,875.9476288697333,1974.4946410899856,False,0.4422873230434554,-0.4422873230434554,607.5396469749179,1323.7716093766455,False,-0.009894532921924038,0.009894532921924038,449.4767553835541,908.7464658850572,True,0.3740539364138154,-0.3740539364138154,585.114487653735,1261.1451003664044,False,0.4422873230434557,-0.4422873230434557,607.539646974918,1323.7716093766458,False
53,1053,sys_53,3,12,3,0.7409090909090909,9.045794321033172,-9.045794321033172,3848.3057293108027,6223.199514006814,False,10.374137334316595,-10.374137334316595,4441.7435632852485,7046.085522870428,False,0.542933484574494,-0.542933484574494,522.6829782202348,955.8211729703523,False,1.4339726411739666,-1.4339726411739666,873.143506436072,1507.8048458493513,False,inf,-inf,inf,inf,False
54,1054,sys_54,3,12,3,0.7454545454545455,9.06820187238719,-9.06820187238719,1844.927364551736,4248.94207744158,False,8.84123325745818,-8.84123325745818,1812.4045015616578,4153.157695041046,False,1.9062421475517077,-1.9062421475517077,670.3059764181013,1226.4806272739932,False,6.514824166668491,-6.514824166668491,1439.7184303476922,3171.375883304765,False,8.84123325745819,-8.84123325745819,1812.4045015616596,4153.157695041051,False
55,1055,sys_55,3,12,3,0.75,4.0805212152300125,-4.0805212152300125,743.767802889576,1506.0608473482885,False,2.516097291415197,-2.516097291415197,537.7567411798888,1042.305748117627,False,0.7524450099056907,-0.7524450099056907,328.54479315240326,519.4917420358325,False,2.104903299568631,-2.104903299568631,490.54587076762164,920.4121183993761,False,2.516097291415199,-2.516097291415199,537.756741179889,1042.3057481176274,False
56,1056,sys_56,3,12,3,0.7545454545454545,2.3891306428272063,-2.3891306428272063,793.242353274531,1430.2249538464082,False,1.475796553549836,-1.475796553549836,600.4117727565434,1044.7947821155872,False,1.0120266421397426,-1.0120266421397426,513.7779076269893,849.0822616951485,False,1.4435857274462225,-1.4435857274462225,594.7386272649518,1031.2017011362818,False,1.475796553549836,-1.475796553549836,600.4117727565434,1044.7947821155872,False
57,1057,sys_57,3,12,3,0.7590909090909091,9.07170739325216,-9.07170739325216,3568.27194422227,7870.796576618538,False,9.432259476238558,-9.432259476238558,3549.261187103902,5824.308761393598,False,9.432259476238558,-9.432259476238558,3873.5369185253626,5824.308761393598,False,108.22537967921694,-108.22537967921694,38452.84323164117,62555.647531005976,False,inf,-inf,inf,inf,False
58,1058,sys_58,3,12,3,0.7636363636363637,9.01488780443457,-9.01488780443457,1213.2817519228486,3146.9231932625953,False,13.482610064058344,-13.482610064058344,1632.574593118413,4550.791022280118,False,2.0356012830886585,-2.0356012830886585,411.35557543316145,953.8603197351281,False,14.631217644693827,-14.631217644693827,1759.9665334541478,4911.711674217778,False,inf,-inf,inf,inf,False
